name,id,ranking,ranking_points,born_year,versus,hand,height,victory_percentage,clay_victory_percentage,carpet_victory_percentage,grass_victory_percentage,hard_victory_percentage,ace_percentage,doublefault_percentage,first_serve_success_percentage,winning_on_1st_serve_percentage,winning_on_2nd_serve_percentage,overall_win_on_serve_percentage,breakpoint_faced_percentage,breakpoint_saved_percentage
Nicola Pietrangeli,100012,0,0,1933,"{100160: ['D'], 100231: ['D'], 100105: ['V'], 100110: ['D'], 100141: ['D'], 100113: ['D'], 100115: ['V'], 100118: ['V'], 107993: ['V'], 100123: ['V', 'V'], 100128: ['D', 'D'], 100261: ['D'], 111014: ['V'], 100039: ['V'], 100009: ['V'], 100057: ['D', 'V'], 100139: ['V', 'D', 'D'], 107309: ['V'], 100142: ['V', 'D'], 109743: ['V'], 110007: ['V'], 109752: ['D'], 100026: ['D', 'D'], 100028: ['D'], 109757: ['V'], 100079: ['D'], 109760: ['V'], 109761: ['V'], 110274: ['D'], 110276: ['V'], 110279: ['V'], 100040: ['D'], 100297: ['V'], 100170: ['D'], 100044: ['V'], 100174: ['D', 'D'], 110181: ['V'], 110008: ['V'], 109781: ['D'], 109783: ['V', 'V'], 106968: ['V'], 110180: ['V'], 108124: ['V'], 100062: ['V'], 110175: ['V'], 100064: ['D'], 100065: ['D'], 100066: ['D'], 110052: ['D'], 100069: ['D'], 100199: ['V'], 100074: ['D'], 100029: ['D'], 100081: ['V'], 100084: ['D'], 109815: ['V'], 106616: ['V'], 100217: ['V'], 100090: ['V'], 100092: ['V', 'D', 'D'], 109822: ['V', 'V', 'D'], 100223: ['D']}",R,0,53.333333333333336,62.5,0.0,22.22222222222222,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neale Fraser,100013,0,0,1933,"{100032: ['V'], 103616: ['V'], 106562: ['V'], 100297: ['V'], 100299: ['D'], 100174: ['D'], 110033: ['V'], 100180: ['V'], 100186: ['D'], 100251: ['V'], 100125: ['D'], 100064: ['D'], 100219: ['V'], 100135: ['D'], 100265: ['D'], 108398: ['D'], 100017: ['D'], 100082: ['D'], 100214: ['D'], 100201: ['D'], 100152: ['V'], 100091: ['D'], 100284: ['D']}",L,0,39.130434782608695,50.0,0,38.88888888888889,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ken Rosewall,100016,0,0,1934,"{100354: ['D'], 100523: ['V'], 100356: ['V', 'D'], 100359: ['V'], 100360: ['D'], 100364: ['V'], 100180: ['V'], 100380: ['D', 'V'], 100382: ['V', 'V'], 100726: ['V'], 100039: ['V'], 100395: ['D'], 100396: ['V'], 100403: ['V'], 100407: ['V', 'D'], 100428: ['V', 'V', 'D'], 110008: ['V'], 100434: ['D'], 100437: ['D'], 100446: ['V', 'D'], 109755: ['V'], 109841: ['D'], 100461: ['D', 'D', 'V'], 100713: ['V'], 107129: ['V'], 100474: ['V'], 107132: ['V'], 106629: ['V'], 100631: ['V', 'V'], 100003: ['V', 'V'], 100005: ['V', 'D', 'V'], 100007: ['V'], 100009: ['V'], 100011: ['V'], 110256: ['V'], 100017: ['V'], 109746: ['V'], 100019: ['V'], 100022: ['V', 'V', 'V', 'V', 'V', 'D'], 100025: ['V', 'V', 'V'], 100026: ['V', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'D'], 100127: ['V', 'D', 'V', 'V', 'V', 'V'], 100029: ['D', 'V', 'V', 'D', 'D', 'D', 'D', 'D', 'D', 'V', 'D', 'V', 'D', 'V', 'D', 'D', 'D', 'D', 'V', 'V'], 100030: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 100032: ['V'], 100035: ['V'], 100037: ['V', 'V', 'V', 'V'], 100551: ['V', 'V'], 100040: ['V'], 100561: ['V'], 109771: ['V'], 100047: ['D', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'D'], 100048: ['V'], 100049: ['V', 'V'], 100050: ['V'], 100051: ['V'], 100564: ['V', 'V'], 100053: ['V'], 100054: ['V'], 100055: ['D', 'V', 'D', 'V', 'V', 'V', 'D', 'V', 'V', 'V', 'V', 'D', 'V'], 100057: ['V', 'V', 'V', 'V'], 100058: ['V', 'V', 'V', 'V', 'V', 'D', 'V', 'V', 'D', 'V', 'V', 'V', 'V'], 100060: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'V', 'D', 'V', 'D', 'D', 'V', 'V'], 100061: ['V', 'V', 'V'], 108254: ['V'], 100064: ['V', 'V'], 100065: ['V', 'V'], 100066: ['V'], 100067: ['V', 'V', 'V', 'D', 'V'], 100068: ['V'], 100069: ['V', 'V'], 100071: ['V'], 100073: ['V', 'V', 'V', 'V', 'D', 'V', 'D'], 100074: ['V', 'V', 'D', 'V', 'V', 'V', 'D', 'V', 'V', 'V', 'V', 'V', 'D', 'V', 'V', 'D', 'D', 'V'], 100075: ['V', 'D'], 100076: ['V'], 100078: ['D', 'V', 'V', 'D', 'V'], 100079: ['V', 'V', 'V', 'V'], 100081: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'], 100084: ['D', 'V', 'V', 'V', 'D', 'D', 'V', 'D', 'V'], 100085: ['V'], 100086: ['V', 'V'], 110377: ['V'], 100090: ['V', 'V', 'V', 'V', 'V', 'V'], 100091: ['V', 'V'], 100092: ['V'], 100324: ['V', 'V', 'V'], 100094: ['V'], 109823: ['V', 'D'], 100098: ['V'], 100099: ['V', 'V'], 100100: ['D', 'D', 'V', 'V', 'V', 'D', 'V', 'D', 'D'], 100102: ['V'], 100103: ['V', 'V'], 100105: ['V', 'V', 'V', 'V'], 100106: ['V', 'V', 'V', 'V', 'V', 'V', 'V'], 100109: ['V', 'V', 'V'], 100110: ['V', 'V'], 100141: ['D', 'V', 'V', 'D', 'D'], 100113: ['V', 'V', 'V', 'D', 'V'], 100114: ['V', 'D', 'V', 'V', 'D'], 100115: ['V', 'V'], 100116: ['V', 'V'], 108310: ['V'], 100119: ['V', 'V', 'V', 'V', 'D', 'V', 'D', 'D', 'V'], 100120: ['D'], 100121: ['V', 'V', 'V', 'V', 'V'], 100122: ['V'], 100123: ['V'], 100126: ['V', 'D', 'D', 'V', 'V'], 110367: ['V'], 100128: ['V', 'V', 'V', 'V', 'D', 'V', 'V', 'V'], 100129: ['V', 'V', 'V'], 100130: ['V', 'V', 'D'], 109859: ['V'], 100133: ['V', 'V'], 100134: ['V', 'V', 'V'], 100135: ['V', 'V', 'V', 'V'], 100137: ['V', 'V'], 100139: ['V', 'V', 'V'], 107309: ['V'], 107311: ['V'], 100144: ['D', 'D', 'V', 'V', 'D'], 100145: ['V'], 100146: ['V'], 100147: ['V'], 100148: ['V', 'V', 'V', 'V', 'V'], 100149: ['V', 'V'], 100154: ['V'], 100157: ['V'], 100160: ['D', 'D'], 100161: ['V'], 100162: ['V', 'V', 'D', 'V', 'V'], 100163: ['V'], 100169: ['V', 'V'], 100170: ['V'], 100174: ['D', 'D', 'V'], 100178: ['V'], 100179: ['D', 'V', 'V'], 109908: ['V'], 100183: ['V'], 100185: ['V', 'V'], 100186: ['V', 'V', 'V', 'V'], 100196: ['V', 'V'], 100198: ['V'], 100199: ['D'], 100200: ['V'], 100201: ['V', 'V', 'V', 'V'], 100203: ['V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'D', 'D', 'D'], 109936: ['V'], 109937: ['V'], 100210: ['V'], 100214: ['V', 'V', 'V', 'D'], 100216: ['V'], 100217: ['V'], 100219: ['V', 'V', 'V', 'D', 'V', 'V', 'D'], 100221: ['V'], 100224: ['V'], 109888: ['V'], 100227: ['V'], 100229: ['V', 'D', 'D', 'V', 'D'], 100232: ['V', 'V', 'D', 'D', 'V', 'D', 'D'], 100236: ['V'], 100238: ['V'], 100243: ['V'], 100244: ['V', 'D', 'D', 'V', 'V', 'V', 'V', 'V', 'D', 'D', 'D', 'V', 'V', 'D'], 100247: ['V', 'V'], 100253: ['V', 'V'], 100255: ['D', 'V', 'D', 'V', 'D', 'D'], 100257: ['V', 'V', 'V', 'V', 'D'], 100259: ['D'], 100261: ['V'], 100265: ['D'], 100266: ['V', 'V'], 100270: ['V'], 100271: ['V'], 100272: ['V', 'D'], 100273: ['V', 'V'], 100276: ['V'], 100279: ['V'], 100280: ['D', 'V', 'D', 'V'], 109812: ['V'], 100282: ['V'], 100284: ['V', 'D', 'D', 'D', 'D', 'D', 'D'], 100286: ['V', 'D', 'V', 'D'], 100288: ['D'], 100297: ['D', 'V', 'D'], 100087: ['V', 'D', 'V', 'D', 'D', 'V', 'D', 'D', 'D', 'D', 'V', 'V', 'D', 'V', 'V', 'D'], 100300: ['D'], 100309: ['D', 'V', 'D', 'V', 'D', 'D'], 110039: ['V'], 100314: ['V'], 100315: ['V', 'D'], 100321: ['V', 'V', 'V', 'V', 'V', 'V', 'D'], 100322: ['V'], 110052: ['V'], 100326: ['V'], 100332: ['V'], 100337: ['D', 'V', 'V', 'D'], 100339: ['V'], 108021: ['V'], 100342: ['D', 'D', 'V', 'D', 'D'], 100345: ['V'], 100346: ['V', 'D', 'V']}",R,175.0,74.31972789115646,79.33884297520662,67.96875,78.26086956521739,71.59763313609467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mal Anderson,100017,0,0,1935,"{100483: ['V'], 100100: ['D'], 100205: ['V'], 100182: ['V', 'D'], 100286: ['V'], 100232: ['D'], 100076: ['V', 'V'], 109842: ['V'], 100109: ['V'], 100201: ['D'], 100113: ['D'], 100114: ['V'], 100035: ['V'], 100244: ['D'], 100078: ['D'], 100119: ['D'], 100121: ['V'], 100125: ['V', 'V'], 100382: ['D'], 100293: ['V'], 100257: ['D'], 100137: ['D'], 100005: ['D'], 100134: ['V'], 100009: ['D'], 100551: ['D', 'D'], 100140: ['V'], 100013: ['V'], 100270: ['V', 'D'], 107439: ['V'], 100016: ['D'], 100145: ['V'], 100146: ['V'], 109749: ['V'], 100278: ['V'], 100265: ['D'], 100025: ['V'], 100026: ['V'], 100284: ['D'], 100158: ['V'], 100149: ['V', 'V'], 111042: ['V'], 111043: ['V'], 110006: ['V'], 100321: ['V', 'D', 'V'], 100169: ['V'], 100301: ['V'], 100343: ['V'], 100186: ['D'], 110312: ['V'], 100047: ['D'], 199999: ['V'], 100178: ['D'], 100259: ['D'], 107092: ['D'], 100053: ['V'], 108374: ['V'], 109783: ['V'], 100056: ['D'], 100185: ['V'], 100058: ['D', 'D'], 100495: ['V'], 100060: ['D', 'D'], 100105: ['D'], 100193: ['V'], 109800: ['D'], 100073: ['V'], 100332: ['D'], 100077: ['V'], 100206: ['V'], 100079: ['V'], 100337: ['V'], 100030: ['D'], 100087: ['D', 'D', 'V'], 100090: ['V'], 100219: ['D'], 100092: ['V', 'D'], 100605: ['D']}",R,0,57.14285714285714,38.46153846153847,0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barry Mackay,100018,0,0,1935,"{100161: ['V'], 100226: ['V'], 100102: ['D'], 109833: ['D'], 107799: ['V'], 100119: ['D'], 100114: ['D'], 100115: ['D'], 100055: ['D'], 100312: ['D'], 100057: ['D'], 100127: ['D'], 100128: ['D', 'D'], 100067: ['D'], 100134: ['V'], 100074: ['V'], 100203: ['D'], 100078: ['D', 'D'], 100080: ['D'], 100081: ['V'], 100093: ['V'], 100094: ['D', 'D']}",R,190.0,28.000000000000004,28.57142857142857,0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wieslaw Gasiorek,100019,0,0,1936,"{100160: ['D'], 109761: ['V', 'V'], 100035: ['D'], 100100: ['D'], 100037: ['D'], 110918: ['V'], 100225: ['V'], 107275: ['V'], 100047: ['V'], 100048: ['V'], 100113: ['D'], 100239: ['V'], 111107: ['D'], 100133: ['V'], 100182: ['V'], 100119: ['D'], 100121: ['D'], 100033: ['D'], 100123: ['V'], 100062: ['D'], 110175: ['V'], 100064: ['D'], 100080: ['D'], 107429: ['V'], 110917: ['V'], 100009: ['D', 'V', 'D'], 100039: ['D', 'D'], 100077: ['V'], 100142: ['V'], 100079: ['D'], 100016: ['D'], 109745: ['V'], 109746: ['V'], 100083: ['V', 'V'], 100022: ['D'], 109817: ['V'], 100141: ['D', 'D', 'D'], 100092: ['D', 'D'], 110270: ['V'], 199999: ['V']}",R,0,50.0,56.666666666666664,0,0.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Olmedo,100020,0,0,1936,"{110209: ['V'], 100100: ['D'], 100101: ['V'], 100103: ['V'], 100104: ['V'], 110346: ['V'], 110347: ['V'], 109837: ['V'], 100110: ['D'], 109838: ['V'], 100115: ['D'], 100244: ['V', 'D'], 100245: ['V'], 100119: ['D'], 100121: ['V', 'D'], 100125: ['D', 'D'], 100126: ['D'], 100229: ['V'], 100128: ['D'], 100130: ['D'], 100263: ['V'], 100138: ['V'], 100160: ['V'], 100143: ['V'], 100144: ['D'], 100022: ['D', 'D', 'D'], 100281: ['D'], 100026: ['D', 'D'], 100284: ['D'], 100029: ['D'], 100032: ['V'], 100035: ['D'], 100288: ['V'], 100040: ['V', 'D'], 100169: ['D'], 100301: ['V'], 100045: ['D'], 100174: ['D'], 100047: ['D', 'D'], 100053: ['V'], 100217: ['D'], 100057: ['D', 'V', 'V'], 100175: ['V'], 100316: ['V'], 100061: ['V', 'V', 'D'], 100062: ['V'], 100064: ['D'], 100066: ['D', 'V'], 109796: ['V'], 100025: ['D', 'V'], 100204: ['V'], 100078: ['D'], 100081: ['D'], 109813: ['V'], 100086: ['D'], 100088: ['D'], 100196: ['V'], 100219: ['V', 'D'], 100220: ['D'], 109821: ['V'], 109823: ['D', 'D']}",R,0,46.75324675324675,27.27272727272727,0,50.0,48.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Cooper,100021,0,0,1936,"{100040: ['D'], 100059: ['V'], 100309: ['D']}",R,0,33.33333333333333,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roy Emerson,100022,0,0,1936,"{100097: ['V'], 100098: ['V', 'V'], 100099: ['V'], 100100: ['D', 'D'], 100358: ['V'], 100105: ['V', 'D', 'V', 'V', 'D'], 100106: ['V', 'V', 'V', 'V', 'V', 'V', 'V'], 100619: ['D'], 110350: ['V'], 100111: ['V'], 100113: ['V'], 100114: ['V', 'V', 'V'], 100115: ['V', 'V', 'V'], 106517: ['V'], 100118: ['D'], 100119: ['D', 'D'], 100120: ['V', 'V', 'V', 'V', 'V', 'V', 'V'], 100121: ['V', 'V', 'D'], 100015: ['V'], 100126: ['D', 'V', 'D', 'D', 'D'], 100229: ['V'], 100128: ['V', 'V', 'D', 'V'], 100272: ['V', 'D', 'D'], 100134: ['V'], 100135: ['V', 'V'], 100139: ['D', 'V', 'D'], 100141: ['V', 'D'], 100144: ['D', 'V', 'D', 'V', 'D', 'V', 'V'], 100147: ['D', 'V'], 100148: ['V', 'V', 'V', 'V', 'V', 'V', 'D', 'D'], 108342: ['V'], 100343: ['D'], 100152: ['V'], 100309: ['D', 'D', 'D'], 100437: ['V'], 199999: ['V', 'V'], 100160: ['D', 'D'], 100161: ['D'], 100163: ['V', 'V', 'V', 'D'], 108459: ['V'], 107342: ['V'], 100179: ['V'], 100110: ['V', 'V'], 100186: ['V', 'V', 'D', 'V', 'V'], 109916: ['V'], 100282: ['D'], 100190: ['V'], 100196: ['V', 'V'], 100203: ['V', 'V', 'V', 'V'], 100209: ['V'], 100469: ['V'], 100214: ['V'], 109944: ['D'], 100217: ['V'], 100220: ['V'], 107541: ['V'], 100225: ['V'], 109803: ['V'], 108421: ['V'], 106631: ['V'], 100232: ['D'], 100084: ['D', 'V', 'D', 'D', 'D'], 100243: ['V'], 100244: ['D', 'V', 'V', 'V'], 100245: ['V', 'V'], 100255: ['V', 'D', 'V'], 100257: ['D'], 100033: ['V'], 100005: ['D'], 100263: ['V'], 100299: ['V'], 100009: ['V'], 100011: ['V', 'V', 'V'], 109743: ['V'], 100016: ['D', 'D', 'D', 'D', 'D', 'V'], 100019: ['V'], 100020: ['V', 'V', 'V'], 109749: ['D'], 109752: ['V'], 100025: ['V', 'V', 'V'], 100026: ['V', 'D', 'D', 'V', 'D', 'D'], 100127: ['D'], 100284: ['D'], 100029: ['V', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D'], 100030: ['V', 'V', 'V', 'V', 'D', 'D'], 100289: ['V'], 100034: ['D'], 100035: ['V'], 100037: ['V', 'D', 'D', 'D'], 100038: ['V'], 109815: ['V'], 109775: ['V', 'V'], 107728: ['V'], 100049: ['V'], 100174: ['V'], 100054: ['V'], 100055: ['D', 'V', 'D', 'D', 'V', 'D', 'V', 'D'], 106968: ['V'], 107993: ['V'], 100058: ['D', 'V'], 100047: ['V', 'V', 'V', 'V'], 100060: ['D', 'D', 'V', 'D'], 100061: ['V', 'V'], 100062: ['D'], 100261: ['V', 'D', 'V'], 100066: ['V'], 100068: ['V'], 100069: ['V', 'V', 'V', 'V'], 100070: ['V'], 100073: ['D', 'V', 'D', 'V'], 100074: ['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'V'], 100075: ['V', 'V', 'V', 'D'], 100076: ['V', 'V'], 100079: ['V', 'V', 'V', 'V'], 100081: ['D', 'D', 'V'], 109812: ['V'], 100085: ['V'], 100087: ['D', 'V', 'V', 'D', 'D', 'D'], 100088: ['D', 'D'], 100090: ['V', 'V', 'V'], 109823: ['V', 'V']}",R,183.0,61.855670103092784,64.7887323943662,59.74025974025974,65.11627906976744,56.57894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramanathan Krishnan,100023,0,0,1937,"{100033: ['D'], 111074: ['V'], 100005: ['D'], 109825: ['V'], 108009: ['V'], 100074: ['D'], 109966: ['V'], 112496: ['V'], 110992: ['V'], 100052: ['V'], 100078: ['V'], 100214: ['V'], 100087: ['D'], 109752: ['D', 'V'], 100185: ['D'], 106971: ['V'], 100127: ['D']}",R,0,61.111111111111114,50.0,0,33.33333333333333,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Eric Lundquist,100024,0,0,1937,"{100033: ['D', 'D'], 100034: ['D'], 100099: ['V'], 100102: ['V'], 100301: ['D'], 100119: ['D'], 107074: ['V'], 100141: ['V'], 100305: ['V'], 106899: ['V'], 100121: ['D'], 100249: ['D'], 100186: ['D'], 100062: ['D'], 100191: ['V'], 100064: ['D'], 100038: ['V'], 100074: ['D'], 100139: ['V'], 100205: ['V'], 100078: ['D'], 100243: ['V'], 100098: ['D'], 100028: ['D', 'D'], 199999: ['V']}",R,0,44.44444444444444,43.75,50.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barry Phillips Moore,100025,0,0,1937,"{100354: ['V', 'V'], 100049: ['V'], 100362: ['D'], 100367: ['V'], 100373: ['D'], 100376: ['V', 'D'], 100377: ['D'], 100382: ['D'], 107039: ['V'], 108415: ['V'], 100395: ['D', 'D'], 100421: ['V'], 107591: ['V'], 100430: ['D'], 100437: ['V', 'D'], 108118: ['V'], 100026: ['D'], 106594: ['V'], 110180: ['V'], 110183: ['V'], 100461: ['D'], 100285: ['V'], 100541: ['V'], 108053: ['D'], 100203: ['V'], 100269: ['V'], 110269: ['D'], 110362: ['D'], 100037: ['V', 'D', 'D', 'V', 'D', 'D', 'D'], 100003: ['V', 'V'], 100009: ['D'], 100011: ['V'], 100526: ['D', 'D'], 100016: ['D', 'D', 'D'], 100017: ['D'], 100020: ['V', 'D'], 100022: ['D', 'D', 'D'], 100535: ['V'], 109754: ['V'], 100029: ['V'], 100545: ['V'], 100035: ['D', 'D', 'D', 'D'], 109765: ['V'], 100039: ['V', 'V', 'V'], 100040: ['V'], 109771: ['D'], 100045: ['V'], 107217: ['V'], 100050: ['V', 'D'], 100055: ['D', 'V'], 100056: ['V', 'V', 'D'], 100057: ['V', 'D', 'V'], 100058: ['D', 'D'], 100060: ['V', 'D', 'D', 'D'], 100061: ['D'], 100062: ['D', 'D', 'D'], 100064: ['D', 'D', 'D', 'V'], 100066: ['V'], 100067: ['D', 'D', 'V', 'V', 'D'], 109796: ['V'], 100581: ['D'], 100070: ['V'], 100071: ['D'], 100073: ['V', 'D'], 100074: ['D', 'D', 'D', 'D'], 100075: ['D'], 100076: ['V', 'V'], 100078: ['V', 'V'], 100079: ['D', 'V', 'D', 'V'], 100080: ['D', 'V'], 100081: ['D', 'D'], 108275: ['V'], 100084: ['D', 'D', 'D', 'D', 'D'], 100085: ['V'], 100087: ['D', 'D', 'D', 'D'], 100088: ['V', 'V'], 100089: ['V'], 100091: ['V', 'D'], 100092: ['D', 'D'], 100093: ['V', 'D'], 100098: ['D', 'V'], 100099: ['V', 'V'], 100100: ['D'], 100102: ['V', 'V'], 100105: ['D', 'D', 'D', 'D', 'D', 'D'], 100106: ['V'], 100109: ['V'], 100110: ['D', 'V'], 100111: ['V'], 100113: ['D', 'V', 'D', 'D', 'D'], 100114: ['D'], 100115: ['D', 'D', 'D', 'D', 'D'], 100116: ['V'], 100118: ['V', 'D'], 100119: ['D', 'D', 'D'], 100120: ['D'], 100121: ['D', 'V'], 100122: ['D'], 100123: ['V', 'V', 'V'], 100124: ['D'], 100126: ['D', 'D', 'D', 'D'], 100127: ['D', 'D', 'V'], 100128: ['D', 'D', 'D'], 100131: ['V'], 100133: ['V', 'V'], 100135: ['V', 'D', 'D'], 100137: ['D'], 100139: ['D'], 107309: ['V', 'V'], 100142: ['V'], 100145: ['V'], 100146: ['V', 'V'], 100147: ['V', 'V'], 100148: ['V', 'V'], 100149: ['V'], 100150: ['V', 'D'], 109879: ['V'], 100154: ['V'], 100156: ['D', 'V'], 100158: ['V'], 199999: ['V', 'V', 'V', 'V'], 100160: ['V', 'D', 'D'], 100161: ['V'], 100162: ['D'], 100163: ['V'], 109892: ['V'], 109894: ['V'], 100171: ['D', 'V', 'V', 'D'], 100173: ['V', 'V'], 100174: ['V', 'D', 'V', 'D', 'D', 'D', 'D'], 100176: ['V', 'D'], 100179: ['D'], 109911: ['V'], 100185: ['D', 'D', 'V'], 100186: ['D', 'D'], 100190: ['D'], 100193: ['V', 'V', 'D', 'V', 'V', 'D'], 100196: ['V'], 100198: ['D'], 100199: ['V', 'D'], 100200: ['D'], 100201: ['V'], 109799: ['V'], 100205: ['D'], 100213: ['V'], 100214: ['D', 'D'], 100215: ['V', 'D', 'V'], 107898: ['V'], 100219: ['V'], 100220: ['V', 'V', 'D', 'D'], 100223: ['V'], 100224: ['D'], 106883: ['V'], 100228: ['D'], 100141: ['D', 'D', 'D'], 100231: ['D', 'D'], 100232: ['D', 'D'], 100233: ['V', 'D'], 100235: ['V'], 100236: ['V'], 108430: ['V'], 100244: ['V', 'V', 'D'], 100247: ['V'], 100249: ['V'], 100251: ['D', 'D'], 100227: ['V'], 100255: ['D', 'D', 'V'], 100257: ['V', 'D'], 100258: ['V'], 100483: ['V'], 100261: ['D', 'D', 'D', 'D'], 100267: ['V'], 100268: ['D'], 109792: ['V'], 100271: ['V'], 100272: ['D', 'D'], 100273: ['D', 'D'], 100274: ['V'], 100083: ['V', 'D'], 100278: ['V'], 100280: ['D', 'D'], 100282: ['V', 'D', 'D', 'D', 'D', 'D'], 106911: ['D'], 100284: ['D', 'D'], 108477: ['D'], 100286: ['D', 'D', 'D', 'D', 'D'], 100287: ['V'], 100288: ['V'], 110018: ['V'], 100297: ['V'], 109815: ['V'], 100300: ['V', 'D'], 100301: ['D'], 106964: ['V'], 100309: ['V', 'D'], 100229: ['D'], 106971: ['V'], 100317: ['V'], 100321: ['V', 'V', 'D', 'V', 'D'], 100325: ['V'], 108519: ['V'], 100332: ['D', 'D', 'D', 'D'], 100337: ['D', 'D', 'D'], 100346: ['V', 'V', 'V']}",R,173.0,45.767195767195766,53.42465753424658,26.31578947368421,38.0,37.3134328358209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andres Gimeno,100026,0,0,1937,"{100098: ['V', 'V'], 100099: ['D', 'V'], 100100: ['D', 'D'], 100101: ['V', 'V'], 100105: ['V', 'V', 'V', 'D'], 100106: ['D', 'V', 'V', 'V', 'V', 'V'], 101131: ['V'], 109836: ['V'], 110861: ['V'], 109838: ['V'], 107309: ['V'], 100113: ['D', 'D', 'D'], 100114: ['V', 'V', 'D', 'V'], 100115: ['V', 'D'], 100118: ['V', 'V'], 100119: ['D', 'D', 'D', 'V'], 100120: ['V', 'V'], 100121: ['V', 'D', 'D'], 100123: ['V'], 100126: ['D', 'D', 'D', 'V', 'D', 'D', 'V'], 100127: ['D', 'V', 'D'], 100128: ['D', 'V', 'D'], 100129: ['V', 'V', 'V', 'V'], 100130: ['V', 'V'], 100133: ['V'], 100134: ['V'], 100135: ['V', 'D', 'D'], 100139: ['V', 'V'], 100141: ['V'], 100142: ['V'], 100144: ['D'], 100147: ['V', 'V'], 100148: ['V'], 100309: ['D'], 100159: ['V'], 100160: ['D', 'D', 'D'], 100161: ['V'], 100162: ['V', 'D', 'V'], 109891: ['V'], 100011: ['V', 'V', 'V'], 100169: ['V', 'V'], 100170: ['V'], 100173: ['D'], 100174: ['D'], 100176: ['V'], 100437: ['D', 'V'], 100182: ['V'], 109911: ['V'], 100185: ['V', 'D'], 100186: ['D', 'D'], 109917: ['V'], 100196: ['D'], 100199: ['V', 'V'], 100200: ['V'], 100284: ['V', 'V', 'V', 'D'], 109931: ['V'], 100286: ['V', 'V'], 100214: ['V', 'V'], 100219: ['V', 'V'], 100272: ['V'], 100203: ['V', 'V', 'V'], 100228: ['V'], 100231: ['D'], 100235: ['D'], 106642: ['V'], 100035: ['D'], 100244: ['D'], 100249: ['D'], 106910: ['V'], 100255: ['V'], 100257: ['V', 'V', 'D'], 100403: ['V'], 100009: ['V'], 100010: ['V'], 106923: ['V'], 100012: ['V', 'V'], 109742: ['V'], 100016: ['D', 'D', 'V', 'D', 'D', 'D', 'D', 'D', 'V'], 100017: ['D'], 100020: ['V', 'V'], 100022: ['D', 'V', 'V', 'D', 'V', 'V'], 109751: ['V', 'V'], 109752: ['V', 'V'], 100025: ['V'], 100282: ['D'], 100028: ['V'], 100029: ['D', 'D', 'D'], 100030: ['D', 'V'], 100288: ['V'], 100034: ['V'], 109771: ['V'], 100038: ['V'], 100039: ['V', 'V', 'V'], 100040: ['V'], 100087: ['V', 'D', 'D', 'D', 'D', 'D'], 100045: ['D', 'V'], 100047: ['V', 'V', 'V', 'V', 'V'], 100048: ['V', 'D'], 100049: ['V', 'V'], 100050: ['D', 'D'], 109781: ['V'], 100055: ['D'], 100056: ['V'], 100057: ['V', 'V', 'D', 'V', 'V', 'V', 'V'], 100058: ['D', 'D', 'D'], 106971: ['V'], 100060: ['V', 'D'], 100061: ['V'], 100064: ['V', 'D'], 100067: ['V'], 100325: ['D'], 111079: ['V'], 100073: ['V', 'V', 'V'], 100074: ['V', 'D'], 100075: ['V', 'V', 'D', 'V', 'V'], 108012: ['V'], 100078: ['D', 'V'], 100079: ['V', 'V'], 100080: ['V', 'V'], 100081: ['V'], 100083: ['V', 'V', 'V', 'V'], 100084: ['V', 'D', 'D', 'D', 'D', 'D'], 100086: ['V'], 109815: ['V'], 100090: ['V'], 100091: ['V'], 100092: ['V', 'V'], 100094: ['D'], 109823: ['V', 'V']}",R,185.0,66.27906976744185,71.15384615384616,46.42857142857143,68.88888888888889,61.016949152542374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
